JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transformed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping method,ADS Reference,Digitizer,Credit
JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transformed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping method,ADS Reference,Digitizer,Credit
JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2457193.39583,0.85,,,Vis.,RJOC,,Saturn,Alf Vir,"web:""el cielo del me",Saturn: Visual Magnitude: +0.23 Madrid (Spain) ,,,Z,,,,alf Sco,AAVSO,STD,,,,
2457194.32454,0.84,,,Vis.,SGQ,,alf Vir mv=0.97,,Tirion2000.0/SIMBAD,"""Roma, Sesto Celere. Naked eye with airmass correction.""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2457200.39722,0.99,,,Vis.,SGQ,,alf Vir mv=0.97,,Tirion2000.0/SIMBAD,"""Roma, Sesto Celere. Naked eye with airmass correction.""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2457202.31968,0.94,,,Vis.,SGQ,B,alf Vir mv=0.97,,Tirion2000.0/SIMBAD,"""Roma, Sesto Celere. Naked eye with airmass correction.""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2457205.40625,0.95,,,Vis.,SGQ,B,alf Vir mv=0.97,,Tirion2000.0/SIMBAD,"""Roma, Sesto Celere. Naked eye with airmass correction.""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2457206.39618,0.9,,,Vis.,SGQ,B,alf Vir mv=0.97,,Tirion2000.0/SIMBAD,"""Roma, Sesto Celere. Naked eye with airmass correction""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2457208.32639,0.88,,,Vis.,SGQ,Z,alf Vir mv=0.97(1.05,,Stellarium12.4/SIMBA,"""Roma, Sesto Celere. Naked eye with airmass correction""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2457209.33264,0.9,,,Vis.,SGQ,,alf Vir mv=0.97(1.05,,Stellarium12.4/SIMBA,"""Roma, Sesto Celere. Naked eye with airmass correction """,,,Z,,,,ALF SCO,AAVSO,STD,,,,
2457216.34028,0.85,,,Vis.,SGQ,,alf Vir mv=1.05,,Stellarium/SIMBAD,"""Lanciano, Torri Montanare. Naked eye with airmass corrections.""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2457217.31944,0.90,,,Vis.,SGQ,,alf Vir mv=0.97(1.05,,Tirion2000.0/SIMBAD,"""Roma, Sesto Celere. Naked eye with airmass correction.""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2457220.36007,0.85,,,Vis.,SGQ,,alf Vir mv=0.97(1.05,,Stellarium12.4/SIMBA,"""Roma, Sesto Celere. Naked eye with airmass correction.""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2457221.36424,0.85,,,Vis.,SGQ,,alf Vir mv=0.97(1.05,,Stellarium12.4/SIMBA,"""Roma, Sesto Celere. Naked eye with airmass correction.""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2457221.38194,0.88,,,Vis.,RJOC,,Saturn,Alf Vir,"web:""el cielo del me",Saturn Visual Magnitude: 0.4 Madrid (Spain),,,Z,,,,ALF SCO,AAVSO,STD,,,,
2457222.31389,0.77,,,Vis.,SGQ,B,alf Vir mv=0.97(1.05,,Stellarium12.4/SIMBA,"""Roma, Sesto Celere. Naked eye with airmass correction.""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2457223.33924,0.79,,,Vis.,SGQ,,alf Vir mv=0.97(1.05,,Stellarium12.4/SIMBA,"""Roma, Sesto Celere. Naked eye with airmass correction.""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2457224.32153,0.85,,,Vis.,SGQ,,alf Vir mv=0.97(1.05,,Tirion2000.0/SIMBAD,"""Roma, Sesto Celere. Naked eye with airmass correction.""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2457226.34306,0.83,,,Vis.,SGQ,B,alf Vir mv=0.97(1.05,,Stellarium12.4/SIMBA,"""Vaticano, Piazza S. Pietro. Naked eye with airmass correction. """,,,Z,,,,alf Sco,AAVSO,STD,,,,
2457229.31250,0.80,,,Vis.,SGQ,B,alf Vir mv=0.97(1.05,,Stellarium12.4/SIMBA,"""Roma, Sesto Celere. Naked eye with airmass correction.""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2457230.33495,0.88,,,Vis.,SGQ,B,alf Vir mv=0.97(1.05,,Stellarium12.4/SIMBA,"""Roma, Sesto Celere. Naked eye with airmass correction.""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2457231.31481,0.81,,,Vis.,SGQ,B,alf Vir mv=0.97(1.05,,Stellarium12.4/SIMBA,"""Roma, Sesto Celere. Naked eye with airmass correction.""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2457232.32523,0.84,,,Vis.,SGQ,B,alf Vir mv=0.97(1.05,,Stellarium12.4/SIMBA,"""Roma, Sesto Celere. Naked eye with airmass correction.""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2457233.32315,0.86,,,Vis.,SGQ,,alf Vir mv=0.97(1.05,,Stellarium12.4/SIMBA,"""Roma, Sesto Celere. Naked eye with airmass correction.""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2457235.30347,0.81,,,Vis.,SGQ,,alf Vir mv=0.97(1.05,,Stellarium12.4/SIMBA,"""Roma, Sesto Celere. Naked eye with airmass correction.""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2457235.35417,0.81,,,Vis.,RJOC,,Saturn,Alf Vir,"web:""el cielo del me",Saturn visual magnitude: +0.46 Madrid (Spain),,,Z,,,,ALF SCO,AAVSO,STD,,,,
2457238.29514,0.76,,,Vis.,SGQ,B,alf Vir mv=0.97(1.05,,Stellarium12.4/SIMBA,"""Roma, Sesto Celere. Naked eye with airmass correction.""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2457243.35417,0.75,,,Vis.,RJOC,,Saturn,Alf Boo,"web:""el cielo del me","""Saturn visual magnitude: +0,5""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2457247.33333,0.85,,,Vis.,SGQ,,alf Cyg mv=1.25,,Tirion2000.0/SIMBAD,"""Roma, Sesto Celere. Naked eye with airmass correction.""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2457248.33368,0.85,,,Vis.,SGQ,B,alf Cyg mv=1.25,Saturn mv=0.56,Stellarium12.4/SIMBA,"""Roma, Sesto Celere. Naked eye with airmass correction.""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2457251.36771,0.8,,,Vis.,SGQ,L,alf Cyg mv=1.25,,Tirion2000.0/SIMBAD,"""Roma, Sesto Celere. Naked eye with airmass corrections.""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2457252.34028,0.80,,,Vis.,SGQ,,alf Cyg mv=1.25,,Tirion2000.0,"""Roma, Sesto Celere. Naked eye with airmass correction.""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2457256.33333,0.75,,,Vis.,RJOC,,Saturn,,"web:""el cielo del me","""Madrid (Spain) Saturn visual magnitude: +0,55""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2457261.29097,0.9,,,Vis.,SGQ,,alf Cyg mV=1.25,,Tirion2000.0,"""Asiago, Cima Ekar. Naked eye with airmass correction. """,,,Z,,,,alf Sco,AAVSO,STD,,,,
2457263.29167,0.9,,,Vis.,SGQ,,alf Cyg mV=1.25,,Tirion2000.0,"""Asiago, Pennar. Naked eye with airmass correction.""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2457264.28889,0.85,,,Vis.,SGQ,,alf Cyg mV=1.25,,Tirion2000.0,"""Asiago, Pennar. Naked eye with airmass correction. """,,,Z,,,,alf Sco,AAVSO,STD,,,,
2457265.30139,0.81,,,Vis.,SGQ,,alf Cyg mV=1.25,,Tirion2000.0,"""Asiago, Pennar. Naked eye with airmass correction.""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2457267.28681,0.82,,,Vis.,SGQ,,alf Cyg mv=1.25,,Tirion2000.0,"""Rome, Sesto Celere. Naked eye with airmass correction.""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2457268.27188,0.80,,,Vis.,SGQ,B,alf Cyg mv=1.25,alf Aql mv=0.75,Tirion2000.0,"""Roma, Sesto Celere. Naked eye with airmass correction""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2457270.34722,0.79,,,Vis.,RJOC,,Saturn,Alf Boo,"web:""el cielo del me",Saturn magnitude: +0.59. Madrid (Spain),,,Z,,,,ALF SCO,AAVSO,STD,,,,
2457273.30556,0.82,,,Vis.,RJOC,,Saturn,Alf Boo,"web:""el cielo del me",Saturn magnitude: +0.6 Madrid (Spain),,,Z,,,,ALF SCO,AAVSO,STD,,,,
2457277.27014,0.85,,,Vis.,SGQ,,alf Cyg mv=1.25,,Tirion2000.0/SIMBAD,"""Roma, Sesto Celere. Naked eye with airmass correction.""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2457278.25208,0.84,,,Vis.,SGQ,B,alf Cyg mv=1.25,,Tirion2000.0/SIMBAD,"""Roma, Sesto Celere. Naked eye with airmass correction.""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2457285.29514,0.88,,,Vis.,RJOC,,Saturn,Alf Boo,"web:""el cielo del me",Saturn Visual Magnitude: 0.63 Madrid (Spain),,,Z,,,,ALF SCO,AAVSO,STD,,,,
2457289.4264,0.9,,,Vis.,AAX,BK,05,12,ATLAS,MOON BSC,,,Z,,,,ALF SCO,REA,STD,,,,
2457298.29167,0.96,,,Vis.,RJOC,,Saturn,,"web:""el cielo del me","""Valladolid (Spain) Saturn Visual Magnitude: +0,64 (+/-0.03)""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2457299.24444,0.91,,,Vis.,SGQ,L,Saturn mv=0.61,,Tirion2000.0,"""Roma, Sesto Celere. Naked eye, Saturn mag. from curtrenz.com/saturn07.html""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2457302.27431,0.91,,,Vis.,RJOC,,Saturn,,"web:""el cielo del me",Valladolid (Spain). Saturn Visual mag: +0.64,,,Z,,,,ALF SCO,AAVSO,STD,,,,
2457318.21181,0.80,,,Vis.,SGQ,L,Saturn mv=0.58,,Tirion2000.0,"""Roma, Sesto Celere. Monocular 7x18. Saturn http://curtrenz.com/saturn07.html""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2457319.20694,0.8,,,Vis.,SGQ,L,Saturn mv=0.58,,Tirion2000.0,"""Roma, Sesto Celere. Monocular 7x18. Saturn http://curtrenz.com/saturn07.html""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2457320.18750,0.78,,,Vis.,SGQ,BL,Saturn mv=0.58,,Tirion2000.0,"""Roma, Sesto Celere. Bino 12x50.""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2457325.18889,0.85,,,Vis.,SGQ,BL,Saturn mv=0.56,,Tirion2000.0,"""Roma, Sesto Celere. Bino 12x50.""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2457332.19456,0.85,,,Vis.,SGQ,BL,Saturn mv=0.55,ksi Aql mv=4.72,Tirion2000.0/SIMBAD,"""Roma, Sesto Celere. Bino 12x50. extinction at 2°54' of 4.1 mag.""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2457380.73611,0.90,,,Vis.,SGQ,B,Saturn mv=0.50,,Tirion2000.0,"""Lanciano, Santa Croce. Bino 7x50.""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2457381.75000,0.93,,,Vis.,RJOC,,Saturn,Alf Vir,"web:""el cielo del me",Madrid (Spain) . Saturn visual mag: +0.5 Airmass correction: 0.1 mag,,,Z,,,,ALF SCO,AAVSO,STD,,,,
2457411.75000,0.85,,,Vis.,RJOC,,Saturn,Spica,"web:""el cielo del me",Saturn Visual Magnitude: +0.61. Third com star: Mars: Visual Magnitude: +0.95 -Madrid (Spain)- ,,,Z,,,,alf Sco,AAVSO,STD,,,,
2457418.66319,0.75,,,Vis.,SGQ,UL,Saturn mv=0.55,,Tirion2000.0,"""Lanciano, Santa Croce. Naked eye with airmass correction""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2457419.72083,1.05,,,Vis.,SGQ,L,alf Cyg mv=1.25,Saturn mv=0.55,Tirion2000.0/SIMBAD,"""Roma, Sesto Celere. Naked eye with airmass corrections.""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2457420.73403,0.85,,,Vis.,SGQ,B,Saturn mv=0.55,Saturn mv=0.55,alf Vir mv=0.97,"""Roma, Sesto Celere. Naked eye with airmass correction.""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2457432.76736,0.83,,,Vis.,RJOC,,Saturn,Alf Vir,"web:""el cielo del me",Saturn visual mag: +0.55. Third companion star: Mars visual mag: +0.6  Madrid (Spain) ,,,Z,,,,alf Sco,AAVSO,STD,,,,
2457438.71389,0.83,,,Vis.,SGQ,B,Saturn mv=0.53,alf Cyg mv=1.25,Tirion/SIMBAD,"""Lanciano, Santa Croce. Naked eye with airmass correction.""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2457455.73958,0.77,,,Vis.,RJOC,,Saturn,Alf Vir,"web:""el cielo del me","""Saturn visual magnitude: +0,5""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2457458.68750,0.91,,,Vis.,SGQ,,Saturn mv=0.48,,curtrenz.com/saturn0,"""Roma, via della Giuliana. Naked eye with airmass correction.""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2457466.67083,0.9,,,Vis.,SGQ,,Saturn mv=0.44,,Tirion2000.0,"""Roma, via della Giuliana. Naked eye with airmass correction.""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2457467.67014,0.9,,,Vis.,SGQ,U,Saturn mv=0.43,,Tirion2000.0,"""Lanciano, Santa Croce. Naked eye with airmass correction.""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2457489.59861,0.95,,,Vis.,SGQ,,alf Vir mv=0.95,,Tirion2000.0/SIMBAD,"""Roma, via della Giuliana. Naked eye with airmass correction.""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2457494.64583,0.9,,,Vis.,SGQ,,Saturn mv=0.3,del Sco mv=1.8,Tirion2000.0/Simbad,"""Padova, Guizza. Naked eye with airmass correction.""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2457501.50000,0.7,,,Vis.,RJOC,,Saturn,,"web:""el cielo del me",Saturn visual mag: 0.25  Madrid (Spain) ,,,Z,,,,alf Sco,AAVSO,STD,,,,
2457509.49,1.0,,,Vis.,KMR,,,,,"""A=Vega, B=Deneb; NE""",,,Z,,,,ALPHA SCO,BAA-VSS,STD,,,,BAAVSS
2457509.545,1.0,,,Vis.,KMR,,,,,"""B=Altair, C=Deneb; NE""",,,Z,,,,ALPHA SCO,BAA-VSS,STD,,,,BAAVSS
2457511.469,1.1,,,Vis.,KMR,,,,,"""A=Vega, B=Deneb; NE""",,,Z,,,,ALPHA SCO,BAA-VSS,STD,,,,BAAVSS
2457523.39931,0.8,,,Vis.,SGQ,,saturn mv=0.12,,Tirion2000.0,"""Lanciano, S.Croce, naked eye with airmass correction.""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2457529.476,0.9,,,Vis.,KMR,,,,,"""B=Altair, C=Deneb; NE""",,,Z,,,,ALPHA SCO,BAA-VSS,STD,,,,BAAVSS
2457531.38889,0.8,,,Vis.,SGQ,B,alf Vir mv=0.97,saturn mv=0.09,Tirion/Simbad,"""Roma, Sesto Celere. Tele MTO 8/500 at 50x, airmass correction.""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2457532.39583,0.8,,,Vis.,SGQ,B,alf Vir mv=0.97,saturn mv=0.08,Tirion/Simbad,"""Roma, Sesto Celere. Naked eye with airmass correction.""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2457532.96944,-2.83,0.02,,J,DSI,,,,,,1,,Z,,,,ALF SCO,AAVSO,STD,,,,
2457532.96944,-3.67,0.02,,H,DSI,,,,,,1,,Z,,,,ALF SCO,AAVSO,STD,,,,
2457535.444,1.0,,,Vis.,KMR,,,,,"""B=Altair, C=Deneb; NE""",,,Z,,,,ALPHA SCO,BAA-VSS,STD,,,,BAAVSS
2457535.49653,0.85,,,Vis.,SGQ,,alf Vir mv=0.97,,Tirion/Simbad,"""Roma, Sesto Celere. Naked eye with airmass correction.""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2457536.438,0.9,,,Vis.,KMR,,,,,"""B=Altair, C=Deneb; NE""",,,Z,,,,ALPHA SCO,BAA-VSS,STD,,,,BAAVSS
2457539.438,0.9,,,Vis.,KMR,,,,,"""B=Altair, C=Deneb; NE""",,,Z,,,,ALPHA SCO,BAA-VSS,STD,,,,BAAVSS
2457540.37014,0.8,,,Vis.,SGQ,,alf Vir mv=0.97,Saturn mv=0.00,Tirion/Simbad,"""Roma, Sesto Celere. Naked eye with airmass correction.""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2457540.444,0.9,,,Vis.,KMR,,,,,"""B=Altair, C=Deneb; NE""",,,Z,,,,ALPHA SCO,BAA-VSS,STD,,,,BAAVSS
2457541.38056,0.80,,,Vis.,SGQ,,alf Vir mv=0.97,Saturn mv=0.00,Tirion/Simbad,"""Roma, Sesto Celere. Naked eye with airmass correction.""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2457541.448,1.0,,,Vis.,KMR,,,,,"""B=Altair, C=Deneb; NE""",,,Z,,,,ALPHA SCO,BAA-VSS,STD,,,,BAAVSS
2457544.36736,0.85,,,Vis.,SGQ,,alf Vir mv=0.97,,Tirion/Simbad,"""Roma, Sesto Celere. Naked eye with airmass correction.""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2457544.448,0.9,,,Vis.,KMR,,,,,"""B=Altair, C=Deneb; NE""",,,Z,,,,ALPHA SCO,BAA-VSS,STD,,,,BAAVSS
2457545.38125,0.85,,,Vis.,SGQ,,alf Vir mv=0.97,,Tirion/Simbad,"""Roma, Sesto Celere. Naked eye with airmass correction.""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2457545.448,1.2,,,Vis.,KMR,,,,,"""B=Altair, C=Deneb; NE""",,,Z,,,,ALPHA SCO,BAA-VSS,STD,,,,BAAVSS
2457546.39167,0.8,,,Vis.,SGQ,,alf Vir mv=0.97,,Tirion/Simbad,"""Roma, Sesto Celere. Naked eye with airmass correction.""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2457546.451,0.9,,,Vis.,KMR,,,,,"""B=Altair, C=Deneb; NE""",,,Z,,,,ALPHA SCO,BAA-VSS,STD,,,,BAAVSS
2457547.35382,0.8,,,Vis.,SGQ,U,alf Vir mv=0.97,,Tirion/Simbad,"""Roma, Sesto Celere. Naked eye with airmass correction.""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2457547.448,1.0,,,Vis.,KMR,,,,,"""B=Altair, C=Deneb; NE""",,,Z,,,,ALPHA SCO,BAA-VSS,STD,,,,BAAVSS
2457548.472,1.0,,,Vis.,KMR,,,,,"""B=Altair, C=Deneb; NE""",,,Z,,,,ALPHA SCO,BAA-VSS,STD,,,,BAAVSS
2457552.472,1.2,,,Vis.,KMR,,,,,"""B=Altair, C=Deneb; NE""",,,Z,,,,ALPHA SCO,BAA-VSS,STD,,,,BAAVSS
2457553.33681,0.80,,,Vis.,SGQ,,alf Vir mv=0.97,,Tirion2000.0/Simbad,"""Lanciano, Santa Croce. Naked eye with airmass correction.""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2457553.479,1.2,,,Vis.,KMR,,,,,"""B=Altair, C=Deneb; NE""",,,Z,,,,ALPHA SCO,BAA-VSS,STD,,,,BAAVSS
2457555.32917,0.80,,,Vis.,SGQ,,alf Vir mv=0.97,,Tirion2000.0/Simbad,"""Roma, Ponte Sisto. Naked eye with airmass correction.""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2457558.36111,0.7,,,Vis.,RJOC,,Saturn,Alf Vir,skymap.org,Madrid (Spain). Full moonlight near Saturn.,,,Z,,,,alf Sco,AAVSO,STD,,,,
2457558.472,1.1,,,Vis.,KMR,,,,,"""B=Altair, C=Deneb; NE""",,,Z,,,,ALPHA SCO,BAA-VSS,STD,,,,BAAVSS
2457560.455,1.2,,,Vis.,KMR,,,,,"""B=Altair, C=Deneb; NE""",,,Z,,,,ALPHA SCO,BAA-VSS,STD,,,,BAAVSS
2457561.44028,0.81,,,Vis.,SGQ,B,alf Vir mv=0.97,Saturn mv=0.10,Tirion2000.0/Simbad,"""Roma, Sesto Celere. Naked eye with airmass correction.""",,,Z,,,,alf Sco,AAVSO,STD,,,,
2457562.35417,0.81,,,Vis.,SGQ,B,alf Vir mv=0.97,Saturn mv=0.11,Tirion2000.0/Simbad,"""Roma, Sesto Celere. Naked eye with airmass corrections.""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2457562.469,1.2,,,Vis.,KMR,,,,,"""B=Altair, C=Deneb; NE""",,,Z,,,,ALPHA SCO,BAA-VSS,STD,,,,BAAVSS
2457563.469,1.2,,,Vis.,KMR,,,,,"""B=Altair, C=Deneb; NE""",,,Z,,,,ALPHA SCO,BAA-VSS,STD,,,,BAAVSS
2457565.36806,0.77,,,Vis.,RJOC,,Saturn,Alf Vir,skymap.org,"""Madrid (Spain). Airmass correction: 0,05 mag""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2457565.465,1.2,,,Vis.,KMR,,,,,"""B=Altair, C=Deneb; NE""",,,Z,,,,ALPHA SCO,BAA-VSS,STD,,,,BAAVSS
2457566.448,1.1,,,Vis.,KMR,,,,,"""B=Altair, C=Deneb; NE""",,,Z,,,,ALPHA SCO,BAA-VSS,STD,,,,BAAVSS
2457567.427,1.0,,,Vis.,KMR,,,,,"""B=Altair, C=Deneb; NE""",,,Z,,,,ALPHA SCO,BAA-VSS,STD,,,,BAAVSS
2457568.37153,0.75,,,Vis.,SGQ,,alf Vir mv=0.97,,Tirion2000.0/Simbad,"""Roma, Sesto Celere. Naked eye with airmass correction.""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2457569.38333,0.8,,,Vis.,SGQ,,alf Vir mv=0.97,,Tirion2000.0/Simbad,"""Roma, San Pietro in Montorio. Naked eye with airmass correction.""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2457569.479,1.2,,,Vis.,KMR,,,,,"""B=Altair, C=Deneb; NE""",,,Z,,,,ALPHA SCO,BAA-VSS,STD,,,,BAAVSS
2457570.36111,0.78,,,Vis.,SGQ,,alf Vir mv=0.97,,Tirion2000.0/Simbad,"""Roma, Sesto Celere. Naked eye with airmass correction.""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2457570.465,1.2,,,Vis.,KMR,,,,,"""B=Altair, C=Deneb; NE""",,,Z,,,,ALPHA SCO,BAA-VSS,STD,,,,BAAVSS
2457571.448,1.2,,,Vis.,KMR,,,,,"""B=Altair, C=Deneb; NE""",,,Z,,,,ALPHA SCO,BAA-VSS,STD,,,,BAAVSS
2457572.427,1.2,,,Vis.,KMR,,,,,"""B=Altair, C=Deneb; NE""",,,Z,,,,ALPHA SCO,BAA-VSS,STD,,,,BAAVSS
2457573.34931,0.81,,,Vis.,SGQ,,alf Vir mv=0.97,,Tirion2000.0/Simbad,"""Roma, Sesto Celere. Naked eye with airmass correction.""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2457574.38472,0.8,,,Vis.,SGQ,,Saturn mv=0.18,,Tirion2000.0/Simbad,"""Roma, Piazza Navona. Naked eye with airmass correction.""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2457574.48611,0.86,,,Vis.,RJOC,,Saturn,Alf Boo,skymap.org,"""Madrid (Spain). Airmass correction: -0,05 mag. """,,,Z,,,,alf Sco,AAVSO,STD,,,,
2457575.36944,0.81,,,Vis.,SGQ,,alf Vir mv=0.97,,Tirion2000.0/Simbad,"""Roma, Sesto Celere. Naked eye with airmass correction.""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2457578.37500,0.81,,,Vis.,SGQ,,alf Vir mv=0.97,,Tirion2000.0/Simbad,"""Roma, Sesto Celere. Naked eye with airmass correction.""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2457579.35694,0.81,,,Vis.,SGQ,,alf Vir mv=0.97,,Tirion2000.0/Simbad,"""Roma, Sesto Celere. Naked eye with airmass correction.""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2457579.43056,0.84,,,Vis.,RJOC,,Saturn,Alf Boo,skymap.org,"""Madrid (Spain). Airmass correction: -0,05 mag""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2457580.427,1.2,,,Vis.,KMR,,,,,"""B=Altair, C=Deneb; NE""",,,Z,,,,ALPHA SCO,BAA-VSS,STD,,,,BAAVSS
2457581.424,1.2,,,Vis.,KMR,,,,,"""B=Altair, C=Deneb; NE""",,,Z,,,,ALPHA SCO,BAA-VSS,STD,,,,BAAVSS
2457582.39683,0.81,,,Vis.,SGQ,B,Saturn mv=0.12,,Tirion2000.0/Simbad,"""Roma, Sesto Celere. Naked eye with airmass correction.""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2457583.427,1.2,,,Vis.,KMR,,,,,"""B=Altair, C=Deneb; NE""",,,Z,,,,ALPHA SCO,BAA-VSS,STD,,,,BAAVSS
2457584.417,1.2,,,Vis.,KMR,,,,,"""B=Altair, C=Deneb; NE""",,,Z,,,,ALPHA SCO,BAA-VSS,STD,,,,BAAVSS
2457585.31250,0.81,,,Vis.,SGQ,,Saturn mv=0.26,alf Vir mv=0.97,Tirion2000.0/Simbad,"""Roma, Sesto Celere. Naked eye with airmass corrections.""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2457585.438,1.2,,,Vis.,KMR,,,,,"""B=Altair, C=Deneb; NE""",,,Z,,,,ALPHA SCO,BAA-VSS,STD,,,,BAAVSS
2457586.36458,0.76,,,Vis.,RJOC,,Saturn,Alf Vir,skymap.org,"""Saturn mag: +0,33.  Madrid (Spain)""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2457587.36181,0.81,,,Vis.,SGQ,,alf Vir mv=0.97,,Tirion2000.0/Simbad,"""Roma, Piramide. Naked eye with airmass correction.""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2457588.35417,0.81,,,Vis.,SGQ,,alf Vir mv=0.97,,Tirion2000.0/Simbad,"""Ortona, A14. Naked eye with airmass correction.""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2457589.35972,0.81,,,Vis.,SGQ,B,alf Vir mv=0.97,,Tirion2000.0/Simbad,"""Roma, Sesto Celere. Naked eye with airmass correction.""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2457591.33368,0.80,,,Vis.,SGQ,,alf Vir mv=0.97,saturn mv=0.33,Tirion2000.0/Simbad,"""Roma, Sesto Celere. Naked eye with airmass correction.""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2457592.34271,0.80,,,Vis.,SGQ,U,alf Vir mv=0.97,saturn mv=0.35,Tirion2000.0/Simbad,"""Roma, Sesto Celere, naked eye with airmass correction.""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
